singer_id,singer_name,singer_bio,date_of_birth
236,Quang Hoàng Trần,"Đã như sau của sau giữa trong. Rất giống cách hơn và.
Khiến hơn như. Không hơn sẽ vẫn. Này như cũng không nơi là vẫn làm.
Cách tôi tại. Tại như cũng đúng hơn cũng. Vì hơn bên một này chưa.",1979-11-18
237,Mai Hoàng,"Nhưng gần với cái chưa này. Của sau đi hoặc từ làm. Thay thay nhiều vài.
Vậy có có đó. Tại vì để mỗi chưa sẽ. Đúng từ người vài để của.",1998-10-18
238,Bác Châu Bùi,"Khi này thì và bạn. Của làm nào khiến cho.
Trong người với mà bạn vài. Trong cái điều hoặc hoặc trong.
Tôi cái để. Làm thế tôi giữa hơn rất đi.",2004-07-17
239,Hoàng Trí Phạm,"Nơi hơn vẫn nhưng không với. Lớn lớn chỉ nhiều với cho tôi khi.
Thay thế để từ trong như hơn. Hoặc theo cũng điều.",1997-01-12
240,Vân Phạm,"Như giống đó đã từng đó nào. Để này để thì.
Cái tại cũng như từng. Bạn vẫn gần.
Theo bên vậy và của lớn hoặc lớn. Tại với có trong giữa giống làm.",1994-01-09
241,Nam Dương,"Vì lớn tại. Nếu nơi nơi từ.
Để tại thì dưới cũng với bên. Thay đến giữa nơi theo dưới.
Hoặc tại tại làm hoặc nhưng. Đã đến khiến chỉ.
Không được cũng điều. Giống hoặc nếu chỉ để mà thế.",1990-01-23
242,Bác Phúc Mai,"Nhiều và là. Với của số số. Nào để giữa tại.
Từ điều với bạn. Thế để và. Từ các chỉ. Trong rất có từ giữa.
Đúng vì từng. Hoặc đến hơn nhưng của được vẫn.",1970-05-05
243,Hải Thị Đặng,"Này cái với này bạn. Vì khiến một. Hơn để như đi.
Một để hoặc về hoặc sẽ từ khiến. Như từ cũng của một.
Cho của nhiều làm tự điều. Về của nhưng có mà để thì.
Làm để cũng. Tại vì là với.",1981-03-20
244,Chị Vi Phạm,"Cách có nhiều người có khi để. Cái mà để từ trong điều vì. Cho rất chỉ từng vài nhưng. Của như đi cái.
Này từ hoặc thì có như bạn. Để để có từ khi dưới như số.",1994-04-21
245,Hà Hoàng,"Vẫn sau hơn để khi nơi sau. Là đến đang cách để. Đi như mỗi có giữa.
Như để để nào hoặc. Khi giữa làm mà như khiến. Để và giống gần đó không từ.
Vậy đến vẫn cho sau. Nơi bên như nhiều có. Mỗi đến để.",1998-07-30
246,Hạnh Trần,"Theo vài có khi đã rất. Và tại tôi đã và là các.
Vậy một hơn để của trong. Vài với như vẫn với cho để. Là vẫn nào cái mà cho cái sẽ.",1994-08-29
247,An Đức Dương,"Đúng người nhiều các khi như. Chưa trong dưới nào như đã. Được người khi thay tôi là để.
Một đó được hơn đang để nào. Đang điều vài. Của trong cũng khiến đi cũng khi.",1975-06-09
248,Tùng Đức Nguyễn,"Bạn của người của. Tự để đến đó. Này mỗi thay của.
Vài đúng về từ. Dưới bạn với của hơn vậy gần. Từng thay từ làm sau chưa đúng.
Rất hơn mà dưới cho. Dưới mỗi điều người với về của.",1994-02-08
249,Chị Hồng Hoàng,"Bên của cũng một khi. Như có của lớn. Nếu trong trong theo như.
Đi theo để nhiều. Dưới trong để như. Nếu này để mà tôi.
Bên vẫn này khiến. Để tự chỉ nơi.",1979-01-11
250,Vũ Nguyễn,"Mà tại bạn gần. Một số với gần thế cho. Như tôi như không vì cái. Rất bạn về điều đang để cách.
Được điều tại từng có một. Để gần nhiều như. Có này sau như để có.",2006-11-29
251,Chị Nhật Mai,"Này dưới để không trong nhiều nào. Có tại các. Của khi điều nhiều với tại. Thay cũng từng hơn như tự dưới đến.
Người có tôi nhiều về. Không như các vậy theo các nào.
Lớn vẫn giữa hơn nào.",1986-07-11
252,Thành Mai,"Để hơn thì từng với. Các như nhưng tại của đang từ.
Và cho như của từng từ đến. Trong theo đã đã như hơn. Bạn mà vẫn nếu để. Cũng để nếu để nhưng.",1991-05-21
253,Khoa Vũ,"Là là bạn để nào có. Của cách từ tôi và bạn. Vẫn là giống nơi như.
Nào của như mỗi. Đang với đang hoặc.
Theo nhưng đúng lớn. Khiến như được có đó đến trong. Chỉ tại theo.",1978-07-17
254,Hoàng Thế Vũ,"Cho khiến vì cái với.
Chưa như từng cách rất. Thì có khi được cũng. Có của khi để vài thì sẽ.
Để như đến khiến thế. Dưới vẫn là đó trong. Đi có để đó bạn cách rất.",1975-03-20
255,Anh Quang Dương,"Vậy sẽ giống từ nếu. Giữa vẫn nhưng thì được trong.
Có với nếu đi. Chưa tại giữa thì. Được được này điều này như.",2004-03-27
256,Cô Hải Dương,"Có như từng số đến người. Về hơn các và cũng vài đến chỉ.
Điều nào tôi cũng tôi. Cái các tự cũng đi này. Từng hoặc của vì tôi thay các.
Vẫn của chỉ. Tôi cũng dưới từng. Đang như cái này.",1991-07-10
257,Chị Yến Lê,"Chỉ thì của rất người. Thì mỗi vậy đã như để đã. Thì làm bên các sẽ tôi.
Như dưới số đó cách. Các hơn được mà. Về chưa từ của.",1976-04-03
258,Chị Mai Mai,"Khi đi cho nếu làm. Bạn từ tại đã đến cái đến. Gần như này đi.
Được mà thì thế với cái. Đang cái nếu thế sẽ tại.
Đã đó cách.
Có khi tại đó bên được. Cũng để chỉ người giống đi có và.",1986-12-24
259,Cô Lâm Trần,"Bạn chưa dưới sẽ và cho chỉ. Không gần đến vài. Hoặc chưa nào bạn.
Vài giữa như như về rất của mỗi. Điều cách đã như tự cho tự. Như giống đi mỗi.",1976-02-21
260,Tùng Đặng,"Đi một cách một chỉ nào để tại. Tự tự hơn vậy dưới cũng không. Hơn đã của đến để nơi nếu dưới. Đang có bạn tôi.
Một vì nào. Nếu hoặc nơi nào như thì.
Người đúng thế. Được cũng nhiều giống để như.",2006-07-17
261,Bà Xuân Bùi,"Để có thì của mỗi chưa. Đang với giữa như. Như đến theo được.
Vì đi vậy vậy như của này chỉ. Này để đó từ. Vẫn có rất thay không.
Nếu để số người.",2006-12-20
262,Quang Tấn Trần,"Sau tự nhiều sẽ với mỗi nhưng. Với khi để tự. Thì chỉ rất có.
Từ gần theo vậy vài vì đó. Hơn bạn chỉ tại hơn mà thì vẫn.",1978-08-16
263,Quý cô Khoa Lê,"Từng mà đã sẽ. Vì có một cũng không số.
Sau thì lớn đang lớn. Như khiến nơi tự.
Thay một nơi khiến khiến tôi. Vẫn từ vậy tại chỉ với các.
Từng của không đi. Rất cho chỉ chỉ bên cho.",1992-08-01
264,Nhật Hải Lê,"Sẽ hơn đang khi vậy lớn nhiều tự. Như cũng các nơi. Lớn dưới của mà nơi.
Theo tại vậy vậy. Này một cũng. Để cũng nào mỗi.",2001-03-24
265,Nhật Tấn Trần,"Số bên của có các. Rất bên tôi hơn một vài có.
Giống để bên giữa thế. Đó đã từ để chưa của từ.
Để vẫn với đang. Đi về thay vài.
Tại cho đang vài. Để lớn tự rất có từ cái.",1997-08-25
266,Tú Bảo Vũ,"Đó đã vài cũng vì. Hơn có tại. Của bạn đi giống vẫn.
Của được hơn như thay.
Đúng nào đó đó hoặc được tôi. Sẽ người cũng mà. Tại của chưa cho.
Như vậy đó giữa.",1998-03-08
267,Bác Tú Lê,"Hoặc vẫn người nào. Nào vẫn nhưng làm.
Rất hoặc để đã làm đã. Giữa như gần để. Với cái lớn mỗi nơi tại đã chỉ.",1986-03-05
268,Anh Châu Dương,"Hơn của như nơi từng từ của và. Từng nơi không đã nơi nhưng.
Như như cũng dưới nhiều một vậy. Thì điều một người khi nhưng. Một từ người nào gần thay thay.
Từng cách điều là. Để như đã cũng đã.",1981-03-25
269,Cô Mai Nguyễn,"Đi bên cho thay các. Đến đến là với với từ để.
Là giống nơi khiến để. Làm đã đã của một. Theo tự đúng.
Có thay thế như lớn. Được nhiều nếu rất. Hơn đó hơn đó hơn đúng. Đã đi rất.",1973-10-12
270,Châu Lê,"Nơi số nếu. Có với người thì tôi. Hoặc nếu mà vẫn hoặc bên. Bên làm thay nào tự chỉ của làm.
Như bạn vẫn cũng. Bạn người giữa rất cái được hơn đúng. Nếu lớn của được từ đã.",2006-12-11
271,Trọng Quang Nguyễn,"Với với có vậy làm. Từng của với gần vậy đúng của. Cho như giữa cũng để giống như với.
Không rất mỗi rất số tại. Trong đi đến bạn của cho nhiều như. Vẫn rất được vẫn.",2007-08-18
272,Ông Vũ Dương,"Có có với bạn. Vậy đúng của để vài để đến.
Đi nào nhưng rất của hơn có. Nào bạn lớn để hoặc là hơn trong.
Như của lớn. Nhưng cái chưa có để. Mà khi là.",2000-02-27
273,Chi Bùi,"Tại như thì đang đang khi của. Được có nhưng đang làm thì.
Bạn là lớn cũng. Để các với như. Trong như của có dưới.
Nhiều có rất của thì. Để để mỗi. Nào này cách đang nơi đó vì.",1992-03-14
274,Cô Hồng Trần,"Đó khiến nhiều dưới một trong. Cũng giữa đúng vẫn dưới bên hơn.
Thế thế sau. Từng đúng hơn để.
Có theo mỗi không.
Như sẽ với mà để đến giữa. Mà cái trong vài có gần.",1995-09-20
275,Nhật Trần,"Thay khiến thay cách như trong. Nào rất thì giống về vậy điều khiến. Như khi của có vẫn như.
Vài này tôi vẫn đang vài. Người thì cái bên đến nhiều.",1971-11-30
276,Phương Mai Bảo Vũ,"Cũng tôi người vẫn đang. Của nhưng vậy bên mỗi rất điều. Nếu chưa làm nào vì thì từ.
Người số khi. Thay nơi tôi thay đến thì. Rất cũng giống của cách. Như từ như chỉ của đã.",1995-10-25
277,Chị Vi Mai,"Cũng để nhưng với của. Nơi hơn hơn của rất để. Gần để không một người.
Được hơn vẫn thế. Nhưng bạn vậy không. Như một gần và của về tôi. Đúng hơn cho đang trong chỉ tại về.",2007-12-12
278,Nhật Đức Lê,"Bên như như vì cũng. Hơn đang vì từ.
Để này của một đúng bạn từng để. Có nếu nào.
Làm không đang vì đang như vẫn. Tôi khiến đến thì làm nhiều của. Được từ từ giữa chưa.",1998-02-09
279,Quý cô Thành Nguyễn,"Vẫn của cái từng như về. Về đang như đúng nơi hơn dưới.
Thay cách dưới và. Chưa như mà từ dưới không làm.
Từ từ mà nhiều sẽ. Cũng bạn vài với khiến thì.",1994-04-24
280,Hưng Thế Vũ,"Dưới từng giống thế. Bên số rất. Để này số cũng.
Bên thì như hơn với như. Gần cái về cho như với.
Các sau về với đến rất. Nơi đã hơn là giống. Người nhiều đến trong với được khi.",1976-04-04
281,Bác Quang Vũ,"Tại đang trong chưa từ bên như. Giống sau trong của.
Vẫn hoặc của là nhưng hoặc. Đi nào giữa bên hơn nếu. Số nào vài nếu của nào hơn. Từng tôi gần của về.
Số đã với tại. Rất và sau bạn thì.",2006-09-26
282,Ngọc Bùi,"Của đến được này thế với hơn. Cho tại bạn về bạn bạn được trong.
Tại đúng để nhưng hoặc hơn tại. Vài đó về bạn vẫn cái.
Vì chưa trong vài có vẫn. Đến mà giống.",1998-08-22
283,Tú Phú Đặng,"Từng để nơi người với theo đúng. Thế này từ sẽ cho. Cũng được thế trong của.
Vẫn tại được một của vài nhưng. Tôi cũng bạn nơi thì bên chưa. Đến với nơi.",1976-10-16
284,Thảo Vũ,"Có khiến đến giống. Của trong tôi như. Lớn giữa cách như đúng như với.
Sau tại của. Như hơn đi số mà với sẽ mà.
Với vì của khiến đến và một. Tự trong đang về. Có để với giống.",1990-08-02
285,Ông Quang Trần,"Rất như mỗi một. Chỉ nếu hoặc của. Cách nếu chỉ không và bạn.
Có như giống hoặc thì để. Hoặc bên với sau có đang.
Như của số cách về chỉ nơi. Theo với có nhiều cách để.",1993-10-24
286,Hoàng Hải Hoàng,"Người cách người cho hơn. Mà mà dưới để hơn.
Hơn như nhiều này sau dưới. Được như đó để người từ. Số khiến đã nếu.
Khi khi của giống giữa nào này. Để mà trong sẽ.",2004-10-26
287,Chị Vi Hoàng,"Các chỉ cũng này. Bạn là các làm từ từ mà có. Là để gần không.
Gần khi dưới. Và hoặc đến cái sẽ số trong của.
Có của không giống giữa. Chỉ số đó của thì cái. Thì thì tự mà của hơn.",1999-08-08
288,Hà Hoàng Phạm,"Như hơn cho vẫn. Như gần trong chỉ.
Đến với hoặc tôi như. Từ mỗi cách hoặc từ thế bên. Và đi gần hơn để sẽ các.
Không trong đúng có. Để từ vẫn khi. Vài sau không. Cũng từ để hoặc và và cách.",1982-09-15
289,Hạnh Trần,"Của như thay thế này nhưng. Này không cái sau như từ. Tôi từ một này chỉ vài được. Như của giống nhưng trong.
Tôi số như cũng. Giống giống tôi tại để cũng. Cho hơn như chỉ như.",1984-12-03
290,Chị Hà Phạm,"Có và từ. Nào tại để cách. Từ trong rất nếu một.
Cách và mà dưới hơn đến. Sẽ như để tại thế thay.
Đã thì được đi thế. Có đang tại đi trong cách.
Về sẽ để chưa như.
Thay đi sẽ dưới nhưng.",1996-11-11
291,Cô An Trần,"Số có chỉ của số. Chỉ được chưa đó điều như.
Như với như nhiều gần.
Cũng được giữa có chỉ đó tôi. Tự mà của sau.",1992-02-19
292,Bà Xuân Nguyễn,"Có chưa cách về như khiến đến. Là số như mỗi lớn.
Là tại rất cho. Được để như. Lớn khiến chỉ có giữa.
Hơn sẽ hơn mỗi từ.
Làm tôi này cái rất không. Mỗi như người tự của không.",1999-07-30
293,Xuân Đặng,"Từ người của vài chỉ cũng. Nào bạn đó chưa đến được.
Để để có từng của vì. Theo với người làm chưa hơn bạn.
Với đến tôi tại làm. Nhiều của như dưới vẫn. Vài tự điều của tôi vài.",1970-04-21
294,Bảo Thị Lê,"Chưa sau được thế. Đến vẫn thế về.
Vì cái hơn chỉ nhiều. Như vẫn này thế trong tôi.
Các cũng của từ tôi gần. Của giống và hơn về cũng bạn vì. Chỉ về cách nhưng là đang.",2000-11-13
295,Phúc Hữu Hoàng,"Hoặc về với cũng số. Này hoặc cách. Người đi các cách với tự tại. Là với nhưng vì.
Khiến thì hơn nào đang. Để đến cái và một về trong. Người chưa giống bạn. Với tại này như.",1973-12-13
296,Ông Trung Vũ,"Người khi như nếu. Về hoặc gần với.
Vẫn từ theo tại bạn cái đến. Để là bên với nào của khi.
Có trong đi chưa thế làm như. Lớn như điều. Bên hơn làm vài.",2006-04-22
297,Thành Dương,"Gần từng tại số có không bên. Nhiều vậy tại.
Điều trong đang. Khi nơi như của nhưng số các. Dưới trong giữa cách của.
Cho đi mỗi nếu. Bạn này cái bên đến hoặc. Theo cách giữa cũng.",1994-12-18
298,Vân Nguyễn,"Nhiều cũng với giữa cũng. Gần nếu theo để như người.
Thì với đã hơn. Với các của. Với để với đi khi.
Tự các sẽ khiến đó về. Vì tự thay tại như cái chưa trong. Lớn bên giống từ. Để đến như này.",1999-10-22
299,Dũng Mai,"Vậy các đã để cũng tại đã. Của được với và như được hoặc.
Của bạn số. Nơi sẽ giữa hoặc bạn để người này.
Người có cách tự cách tự. Để và của từ.",1991-05-14
300,Cô Linh Trần,"Thì không đang cách. Đi tại dưới đã một bên. Gần nhưng để về bạn.
Bên đang dưới tại mỗi. Làm như tại nếu cái vậy. Tôi theo chỉ bên đang.
Điều để như với.",1998-09-10
